state,zip_code,total_rx,new_rx,total_qty,new_qty,avg_mme_per_unit,total_mme,medicaid_rx,medicaid_new_rx,medicaid_qty,medicaid_total_mme,distinct_prescribers,distinct_opioid_products,retail_rx,mail_order_rx,year
AK,99505,23.777,23.777,360.1,360.1,5.153096362121633,1855.63,1.002,1.002,15.05,112.875,2,7,23.777,0.0,2015
AK,99506,12561.725,11668.887,891327.402,791090.887,11.556591813610595,10300706.9572,1158.696,1116.934,77260.585,808460.391,59,246,12532.802,28.923,2015
AK,99507,9268.066,8859.172,496744.499,461389.88,8.48013849369271,4212462.1475,760.555,729.723,38421.736,265143.305,73,194,9253.066,15.0,2015
AK,99508,136701.353,132694.135,9643069.798,9265155.756,15.58224036144242,150260631.414602,12519.963,12290.234,754773.847,11495183.200322,791,433,136301.343,400.01,2015
AK,99515,7802.13,7483.736,523809.631,491800.302,13.801978870667233,7229609.459314,829.01,820.772,63584.487,957754.525071,51,179,7784.13,18.0,2015
AK,99516,1386.375,1373.304,32780.659,32206.679,7.426163110387744,243434.5206,125.153,123.099,3348.219,21667.7264,11,80,1386.375,0.0,2015
AK,99517,351.325,313.394,19298.493,13673.154,5.909047421474827,114035.7103,15.348,15.348,366.35,9042.52,11,50,351.325,0.0,2015
AK,99518,1117.671,1080.167,23388.026,22040.506,8.872011430122406,207498.834,23.314,21.314,679.04,4366.95,19,68,1117.671,0.0,2015
AK,99519,16.773,16.773,666.31,666.31,7.785520253335535,5187.57,3.392,3.392,302.74,4032.42,2,10,16.773,0.0,2015
AK,99521,9.609,9.609,511.91,511.91,1.4109284835224942,722.2684,3.661,3.661,313.53,202.6084,1,6,9.609,0.0,2015
AK,99553,4.294,4.294,183.48,183.48,21.21321124918247,3892.2,1.647,1.647,49.42,494.2,1,2,4.294,0.0,2015
AK,99557,1.0,1.0,60.0,60.0,5.0,300.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,2015
AK,99559,4028.552,3644.515,164307.585,138845.835,8.342457905397367,1370729.1114,348.757,348.757,12267.149,140611.0905,42,157,4022.552,6.0,2015
AK,99567,1082.621,890.069,59927.058,43087.048,5.462967854187002,327379.59145,205.017,159.271,10465.48,59831.83275,10,62,1079.621,3.0,2015
AK,99573,100.902,100.902,2158.269,2158.269,4.172791622360327,9006.006802,1.004,1.004,100.37,36.1332,2,18,100.902,0.0,2015
AK,99574,332.305,314.132,7242.71,6272.31,8.846487019361538,64072.54,4.641,4.641,70.29,377.85,4,35,332.305,0.0,2015
AK,99576,206.175,168.707,16110.07,11199.14,9.661590855905654,155648.905,17.06,15.06,1031.61,5420.65,13,34,206.175,0.0,2015
AK,99577,25064.803,24144.628,2315047.233,2224275.31,20.423753946570127,47281955.06148,1830.54,1737.416,121245.142,2505555.74595,70,311,25024.803,40.0,2015
AK,99581,497.058,448.216,40709.146,37768.808,13.569834491246759,552416.3735,1.258,1.258,113.26,566.3,4,52,496.058,1.0,2015
AK,99587,26.615,23.513,821.45,728.41,7.615716111753606,6255.93,2.159,2.159,23.84,119.2,4,14,26.615,0.0,2015
AK,99588,412.992,397.652,15329.318,12260.658,5.822839610346657,89260.16005,23.916,23.916,826.929,5704.92,7,52,408.992,4.0,2015
AK,99603,12334.203,11927.25,960741.838,920680.986,17.95721536725665,17252248.0973,1397.082,1366.975,103616.949,1816650.637,46,215,12309.203,25.0,2015
AK,99604,433.443,432.066,25019.646,24978.346,10.37668383677371,259620.95625,74.566,74.566,4951.96,65962.97,3,58,433.443,0.0,2015
AK,99605,5.02,5.02,650.64,650.64,5.0,3253.2,0.0,0.0,0.0,0.0,1,3,5.02,0.0,2015
AK,99611,11037.298,10640.223,899319.186,854074.406,16.159859739387347,14532871.9067,1953.63,1912.406,142943.446,2246312.449,36,248,11016.298,21.0,2015
AK,99612,30.112,29.112,1052.7,992.7,5.3990215635983665,5683.55,7.543,7.543,138.2,1073.425,1,11,30.112,0.0,2015
AK,99615,4257.951,4111.024,182802.923,171171.424,11.086115793673606,2026574.3718,494.592,485.371,17104.16,154237.02,50,143,4255.951,2.0,2015
AK,99619,2.046,2.046,34.92,34.92,4.700458190148912,164.14,0.0,0.0,0.0,0.0,1,2,2.046,0.0,2015
AK,99623,57.908,54.804,2248.81,1876.44,5.93153934747711,13338.905,4.78,4.78,107.44,643.42,5,20,57.908,0.0,2015
AK,99627,3.036,2.0,546.53,360.0,5.0,2732.65,0.0,0.0,0.0,0.0,1,2,3.036,0.0,2015
AK,99633,243.946,243.946,12084.59,12084.59,24.431770544139273,295247.93,16.216,16.216,839.25,23552.875,3,70,243.946,0.0,2015
AK,99639,101.909,96.909,3191.68,1991.66,6.015209858131141,19198.625,10.093,10.093,133.28,964.6,2,24,101.909,0.0,2015
AK,99645,12874.815,12487.88,502997.161,469688.665,10.391448081228832,5226868.883537,1709.37,1695.182,58073.56,537992.095834,76,179,12834.752,40.063,2015
AK,99652,34.592,21.294,1893.23,1164.65,5.090850028786782,9638.15,0.0,0.0,0.0,0.0,1,5,34.592,0.0,2015
AK,99653,473.37,465.235,45445.29,44261.09,27.49825047436159,1249665.9673,106.659,106.659,8267.18,254946.575,2,93,473.37,0.0,2015
AK,99654,44591.307,42947.774,3283323.497,3126057.238,19.435700593216325,63813692.438364,6636.857,6513.788,419737.377,8535954.5118,146,311,44441.378,149.929,2015
AK,99658,525.604,523.309,9116.983,9048.133,5.213440729241241,47530.8505,127.369,127.369,2141.817,11139.115,1,24,525.604,0.0,2015
AK,99660,31.272,26.269,1412.47,1023.79,5.9415966356807575,8392.327,7.15,6.123,170.38,821.575,1,14,31.272,0.0,2015
AK,99661,50.117,40.954,4856.07,3941.41,4.885339379374679,23723.55,12.478,8.315,1095.45,5477.25,1,5,50.117,0.0,2015
AK,99663,1.004,1.004,60.22,60.22,10.0,602.2,0.0,0.0,0.0,0.0,1,1,1.004,0.0,2015
AK,99664,3399.331,3030.288,217642.865,186011.645,9.831203787911909,2139691.3588,335.737,301.298,19953.539,188200.1723,15,119,3382.331,17.0,2015
AK,99669,22651.67,21974.03,1733164.512,1661722.025,17.475504940583505,30287924.9923,2987.447,2942.171,214361.855,3554985.3463,88,261,22602.67,49.0,2015
AK,99672,3.0,3.0,68.0,68.0,4.338235294117647,295.0,0.0,0.0,0.0,0.0,1,2,3.0,0.0,2015
AK,99676,645.959,594.644,35858.178,31119.958,8.309922216349085,297978.67,111.032,97.46,7411.24,67208.19,6,62,645.959,0.0,2015
AK,99678,1.0,1.0,40.0,40.0,7.5,300.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,2015
AK,99685,183.754,161.33,12324.789,10951.899,10.060470812116947,123993.18,6.42,3.302,504.5,2522.5,4,40,183.754,0.0,2015
AK,99686,3415.537,3296.712,246330.663,236980.157,16.86224282561201,4153687.4549,351.706,347.203,24270.828,328915.027,8,127,3368.537,47.0,2015
AK,99688,149.086,114.391,12951.68,9590.13,10.6610918429115,138079.05,2.03,2.03,199.05,995.25,4,30,148.086,1.0,2015
AK,99689,23.247,20.247,2029.84,1769.84,4.866984589918417,9879.2,0.0,0.0,0.0,0.0,2,5,20.247,3.0,2015
AK,99693,1.026,1.026,61.54,61.54,5.0,307.7,0.0,0.0,0.0,0.0,1,1,1.026,0.0,2015
AK,99701,30986.814,29739.053,1796630.927,1689696.813,13.224446490188354,23759449.556729,2867.027,2818.607,149460.983,2048464.234782,213,272,30907.814,79.0,2015
AK,99702,1601.083,1595.988,33102.241,32922.921,5.663614611469961,187478.3358,203.694,203.694,3575.199,20986.7325,13,60,1601.083,0.0,2015
AK,99703,3997.688,3978.705,129239.693,128637.523,8.298231459742016,1072460.8863,503.07,503.07,10251.808,60326.3096,37,137,3996.688,1.0,2015
AK,99704,91.976,90.976,3965.046,3955.046,7.262461772196338,28795.995,3.274,3.274,98.22,682.075,1,18,91.976,0.0,2015
AK,99705,1007.588,955.675,36650.506,32457.446,7.092925410088472,259959.3053,46.336,46.336,2290.85,17517.79,14,53,1007.588,0.0,2015
AK,99707,2.559,2.559,63.77,63.77,7.5,478.275,0.0,0.0,0.0,0.0,1,1,2.559,0.0,2015
AK,99709,5740.266,5662.115,164259.849,160296.17,8.249016748590826,1354982.245522,674.533,671.355,15776.546,97660.86366,53,118,5735.266,5.0,2015
AK,99712,393.803,385.347,15191.739,14632.429,6.16253380867062,93619.6052,2.126,2.126,100.99,1037.35,5,40,393.803,0.0,2015
AK,99716,18.928,16.928,1286.01,1226.01,8.384742342594537,10782.8625,0.0,0.0,0.0,0.0,1,13,18.928,0.0,2015
AK,99723,37.065,32.068,1226.93,728.59,11.990926540226418,14712.0275,2.226,2.226,39.18,178.1,6,22,37.065,0.0,2015
AK,99734,221.22,204.153,14812.287,13635.588,8.812433522250817,130532.2945,31.53,31.53,2243.928,15982.0975,2,42,220.22,1.0,2015
AK,99737,1052.7,902.361,101322.014,87494.255,19.537793876067248,1979608.62464,169.825,140.346,15240.269,285315.35,5,91,1025.7,27.0,2015
AK,99740,1030.32,1025.071,43430.552,43115.652,17.534448537518013,761530.779,167.55,167.55,6028.908,98301.7515,4,106,1029.32,1.0,2015
AK,99741,17.13,5.062,1447.68,299.56,4.510071286472148,6529.14,0.0,0.0,0.0,0.0,2,4,17.13,0.0,2015
AK,99743,88.421,88.421,3579.92,3579.92,6.88627958166663,24652.33,1.016,1.016,20.33,101.65,1,13,88.421,0.0,2015
AK,99752,168.32,163.307,11541.65,11391.27,17.20521026023142,198576.515,3.138,3.138,62.8,314.0,4,24,167.32,1.0,2015
AK,99760,54.964,54.964,1476.37,1476.37,8.226658967602972,12145.5925,1.133,1.133,22.67,170.025,1,19,54.964,0.0,2015
AK,99762,282.291,262.545,16125.009,13051.299,9.002066851559587,145158.409,24.131,19.991,699.249,5856.12,8,42,266.291,16.0,2015
AK,99775,25.611,13.134,1120.96,530.68,5.539345739366257,6209.385,0.0,0.0,0.0,0.0,2,12,25.611,0.0,2015
AK,99780,59.329,59.329,1717.99,1717.99,7.146902484880587,12278.307,1.022,1.022,30.65,306.5,1,15,59.329,0.0,2015
AK,99801,19866.124,19277.735,1124625.633,1080784.702,12.305810323771981,13839429.72495,1986.291,1947.386,129837.165,1346911.61055,126,229,19845.124,21.0,2015
AK,99820,17.882,17.882,1080.66,1080.66,7.263015194418226,7848.85,2.275,2.275,122.24,916.8,2,6,17.882,0.0,2015
AK,99821,546.15,526.596,26755.01,25817.35,13.080331294961205,349964.3946,53.344,53.344,2315.98,14681.285,1,58,536.15,10.0,2015
AK,99826,765.343,751.954,73771.349,72351.369,13.394486847461607,988129.3639,80.748,78.434,9348.488,146784.3977,1,61,763.343,2.0,2015
AK,99827,85.095,85.095,9539.18,9539.18,10.51596940198214,100313.725,1.277,1.277,14.05,5058.0,3,23,85.095,0.0,2015
AK,99829,66.23,57.508,4765.22,3765.12,10.306596547483641,49113.2,2.523,2.523,211.89,1589.175,4,21,66.23,0.0,2015
AK,99830,32.375,31.197,1191.999,1085.999,27.547278563153156,32836.3285,0.0,0.0,0.0,0.0,1,10,32.375,0.0,2015
AK,99833,3109.998,3021.522,160816.931,156292.461,17.906754839140664,2879709.3574,169.916,161.51,9368.18,183921.765,9,109,3068.106,41.892,2015
AK,99835,2172.959,1999.048,128854.785,114212.075,12.703171069277714,1636864.37695,294.766,288.643,12293.67,158185.23,42,146,2143.819,29.14,2015
AK,99840,387.785,368.242,31616.71,29068.73,10.223643604916514,323237.975,64.049,64.049,5600.22,35426.5,4,58,383.785,4.0,2015
AK,99901,15283.092,14052.933,947138.478,847780.799,11.934984948758464,11304083.47932,2182.795,2016.838,141756.897,1940582.412035,65,201,15275.092,8.0,2015
AK,99921,519.817,518.817,12218.679,12188.679,5.645871783684636,68985.095,157.281,157.281,3435.859,16191.77,2,21,519.817,0.0,2015
AK,99922,23.072,23.072,1281.45,1281.45,5.384739943033282,6900.275,1.382,1.382,33.18,331.8,1,7,23.072,0.0,2015
AK,99925,1497.486,1436.751,119383.657,113271.308,9.660040561498295,1153250.969,226.749,219.795,15578.71,169314.87,8,77,1494.486,3.0,2015
AK,99926,921.264,898.493,46848.616,45263.627,9.565710261323408,448140.2868,150.05,144.009,7870.678,71686.973,5,68,921.264,0.0,2015
AK,99929,82.698,82.698,4564.299,4564.299,19.615822714506653,89532.48,1.072,1.072,10.72,160.8,5,20,74.698,8.0,2015
AL,35004,9832.002,9315.718,739828.967,696525.508,27.10836453771889,20055553.333,221.363,214.554,14572.98,377751.0866,12,150,9820.002,12.0,2015
AL,35005,3951.36,3511.682,251978.446,213973.089,15.150501907016285,3817599.92665,20.104,20.104,456.11,3604.61,5,109,3943.36,8.0,2015
AL,35006,2.055,2.055,123.28,123.28,5.0,616.4,0.0,0.0,0.0,0.0,1,1,2.055,0.0,2015
AL,35007,51366.951,48176.513,3371752.595,3125131.867,18.552473315583523,62554350.045487,2194.718,2145.324,114295.224,1659686.0881,102,340,51290.893,76.058,2015
AL,35010,23865.872,21328.206,1186203.94,997005.418,8.31875393484193,9867738.6934,3020.031,2894.507,137675.92,752452.3261,57,197,23846.872,19.0,2015
AL,35011,3.158,2.115,95.63,79.98,8.364007110739308,799.85,0.0,0.0,0.0,0.0,2,2,3.158,0.0,2015
AL,35016,9472.064,7920.864,584539.706,438683.048,8.10145349450393,4735621.24385,557.746,480.294,28211.279,191319.2362,17,142,9428.141,43.923,2015
AL,35019,319.587,318.448,6227.77,6113.88,5.765508360135329,35906.26,17.438,17.438,261.55,1298.965,2,16,319.587,0.0,2015
AL,35020,11847.115,11339.572,1021803.722,975064.227,16.125747570627855,16477348.8877,881.008,852.889,48326.517,616817.8695,24,187,11841.115,6.0,2015
AL,35022,43507.745,40275.687,2794514.931,2526801.591,11.261374993097148,31470080.5618,2254.496,2174.683,78718.592,649993.7293,79,268,43441.745,66.0,2015
AL,35023,8716.139,7348.481,702664.656,573925.512,11.156348750249364,7839171.95681,110.344,110.344,6982.69,178741.38,18,188,8678.135,38.004,2015
AL,35031,5752.852,5700.107,509492.057,506521.477,11.890614285474523,6058173.5313,436.574,431.637,25244.76,263528.0678,3,60,5752.852,0.0,2015
AL,35033,6.599,3.887,742.58,91.7,5.0,3712.9,0.0,0.0,0.0,0.0,1,2,6.599,0.0,2015
AL,35034,13.674,13.674,1505.05,1505.05,9.61497956878509,14471.025,0.0,0.0,0.0,0.0,2,4,13.674,0.0,2015
AL,35035,319.514,319.514,3865.01,3865.01,8.182978827997857,31627.295,14.326,14.326,143.26,1362.925,2,27,319.514,0.0,2015
AL,35040,12914.702,9718.618,813862.981,610489.428,13.327739224632458,10846953.57535,812.995,723.5,49934.049,724833.8502,15,173,12910.702,4.0,2015
AL,35042,3892.244,3666.728,183002.731,165218.226,10.77916493716151,1972616.6214,506.859,483.542,17195.176,325677.2005,29,98,3878.244,14.0,2015
AL,35043,4153.186,3987.617,171880.747,159913.668,8.685070854678099,1492796.46625,298.515,297.483,8165.819,35392.4693,16,90,4153.186,0.0,2015
AL,35044,3762.924,3284.07,213228.338,170875.858,8.201969690820365,1748892.3655,367.33,329.375,20103.869,141301.3325,10,85,3755.995,6.929,2015
AL,35045,22887.266,21334.241,1426203.008,1277338.684,9.412326680313663,13423888.623742,567.062,475.792,20995.779,139130.1316,33,170,22861.266,26.0,2015
AL,35046,4.327,4.327,779.71,779.71,12.762886201279963,9951.35,0.0,0.0,0.0,0.0,1,2,4.327,0.0,2015
AL,35049,1111.71,903.977,73214.41,57911.78,8.70396363912514,637255.5625,39.771,39.771,2196.55,19203.9,3,41,1109.71,2.0,2015
AL,35051,6413.208,5263.416,521848.6,414792.512,10.407134651602016,5430948.64795,154.775,114.491,7781.889,47082.9925,7,114,6401.208,12.0,2015
AL,35053,200.599,167.388,18714.759,15021.37,7.494888526216127,140265.0325,39.803,31.79,3589.259,26512.62,1,22,200.599,0.0,2015
AL,35055,61132.486,54765.773,4797310.203,4131479.362,12.807155443425053,61439897.48015,2201.321,2089.855,146622.487,2296738.34335,70,294,61051.486,81.0,2015
AL,35056,21.947,21.947,2508.37,2508.37,4.603802469332674,11548.04,0.0,0.0,0.0,0.0,1,12,21.947,0.0,2015
AL,35057,391.648,390.456,16823.98,16776.32,6.504473971081754,109431.14,24.465,24.465,1032.71,5672.45,4,36,391.648,0.0,2015
AL,35058,57058.413,50123.957,3621705.428,3012800.929,13.74991229261951,49798131.984704,5015.799,4647.212,256743.877,3947181.7528,76,322,56894.351,164.062,2015
AL,35062,1649.801,1397.048,147457.624,118357.304,10.060939561863549,1483562.243,0.0,0.0,0.0,0.0,2,52,1641.801,8.0,2015
AL,35064,10604.495,9919.492,900209.252,849277.175,9.446729613305507,8504033.39904,1473.871,1364.062,118029.116,1165390.33164,16,125,10596.495,8.0,2015
AL,35068,14622.172,14056.55,1210213.542,1163745.353,21.165694071886364,25615009.591626,399.462,399.462,32267.938,919043.31,13,222,14617.172,5.0,2015
AL,35071,15859.643,14252.332,1236562.858,1092582.684,9.461424941351424,11699646.66623,130.514,98.83,9185.56,61489.2,36,154,15833.643,26.0,2015
AL,35073,591.839,591.839,14399.21,14399.21,5.884349210824761,84729.98,27.357,27.357,651.99,4623.8,3,32,591.839,0.0,2015
AL,35077,3924.686,3725.575,171144.225,160801.235,10.511934769344393,1799056.92935,780.386,735.314,50756.977,473930.3544,6,114,3924.686,0.0,2015
AL,35078,108.735,89.698,7558.6,6480.64,6.298333686132352,47606.585,0.0,0.0,0.0,0.0,2,16,106.735,2.0,2015
AL,35079,909.991,909.991,14532.536,14532.536,6.760440848039186,98246.35,71.448,71.448,1229.94,5861.0,1,42,909.991,0.0,2015
AL,35080,3792.268,3398.754,232604.424,194194.754,11.61427458321257,2701531.649606,186.163,164.731,7807.039,55011.9884,16,103,3787.268,5.0,2015
AL,35083,553.473,532.158,35805.139,34255.349,14.257282034291222,510483.965,75.961,74.701,5545.39,72684.645,2,69,553.473,0.0,2015
AL,35085,1754.658,1552.061,101110.861,88291.322,9.749642721368973,985794.77,24.935,14.584,1273.34,6676.775,5,61,1754.658,0.0,2015
AL,35091,28.578,17.896,1436.14,1059.78,8.731234420042615,12539.275,0.0,0.0,0.0,0.0,1,12,28.578,0.0,2015
AL,35094,3702.095,3413.755,136890.587,111628.477,6.526426252011031,893406.32065,12.928,7.342,935.44,3937.3984,11,67,3698.095,4.0,2015
AL,35096,5518.888,4791.075,476320.488,414842.997,11.160267343874992,5315863.987445,401.82,311.404,31399.078,272008.005,11,110,5517.888,1.0,2015
AL,35097,1490.549,894.945,205462.158,109249.438,6.628421898985408,1361889.8675,0.0,0.0,0.0,0.0,2,50,1487.549,3.0,2015
AL,35111,4339.846,3475.724,439353.843,374438.53,6.662579597260971,2927229.95035,101.87,99.864,4290.969,38987.6475,12,102,4300.846,39.0,2015
AL,35114,283.574,283.574,4347.965,4347.965,6.328050018801899,27514.14,35.538,35.538,544.46,2558.3675,1,28,283.574,0.0,2015
AL,35115,9659.677,9155.547,815447.406,771759.476,14.970099391548006,12207328.7164,58.622,57.308,1723.37,27886.125,7,123,9654.677,5.0,2015
AL,35116,36.253,36.253,959.74,959.74,5.01393606601788,4812.075,2.295,2.295,175.9,248.25,2,9,36.253,0.0,2015
AL,35120,145.495,142.908,4347.318,4215.878,5.665191458273814,24628.3888,10.838,10.838,390.44,919.6038,3,19,145.495,0.0,2015
AL,35121,16817.503,14603.282,1272119.887,1023425.752,8.475363284545523,10781678.18382,1471.961,1273.418,89929.746,650536.49394,18,149,16813.503,4.0,2015
AL,35124,25107.024,24061.426,1991060.019,1896195.323,16.3870056388039,32627511.75855,699.451,693.672,18817.629,97351.31525,38,266,25055.972,51.052,2015
AL,35125,27143.451,24722.341,1819447.078,1617862.51,12.148571927256134,22103683.694919,1869.808,1764.705,72707.462,616921.8505,31,242,27117.528,25.923,2015
AL,35126,11086.917,9355.558,782938.899,643635.599,9.856498251979176,7717035.8894,86.248,86.248,2391.849,21701.622,20,157,11061.917,25.0,2015
AL,35127,1459.923,1452.442,29645.014,29130.724,10.96990652458454,325203.0325,51.508,51.508,991.99,9637.1625,8,79,1459.923,0.0,2015
AL,35128,428.104,428.104,8992.49,8992.49,6.62721645506417,59595.1777,15.53,15.53,1186.32,2832.4402,6,24,428.104,0.0,2015
AL,35131,145.561,145.561,2305.799,2305.799,4.296707995796685,9907.345,0.0,0.0,0.0,0.0,1,12,145.561,0.0,2015
AL,35136,166.137,121.782,11498.1,8064.18,4.94070063749663,56808.67,0.0,0.0,0.0,0.0,1,15,166.137,0.0,2015
AL,35146,6305.311,5403.274,501931.658,388591.301,8.64654178268628,4339973.05295,658.312,531.221,51641.749,593042.2825,8,100,6305.311,0.0,2015
AL,35147,300.115,300.115,4933.504,4933.504,7.73111711270529,38141.4972,15.485,15.485,239.358,1722.235,2,25,300.115,0.0,2015
AL,35148,5126.921,5094.139,393596.174,390526.714,14.486495497540075,5701829.2025,283.323,283.323,19036.839,193380.97,5,92,5126.921,0.0,2015
AL,35150,32532.717,29276.34,1791544.963,1515052.145,8.871181487334516,15893120.509493,2666.126,2541.662,85232.063,602852.6991,56,219,32514.717,18.0,2015
AL,35160,16758.08,16317.095,1133035.135,1093813.806,21.309244846498075,24144123.1114,1448.92,1415.142,85546.009,1543100.6924,25,180,16756.08,2.0,2015
AL,35171,492.786,472.684,12903.58,11507.729,6.610452293084554,85298.5,15.474,15.474,322.83,2371.225,2,15,492.786,0.0,2015
AL,35173,12985.337,12806.076,1073572.805,1062498.756,24.77794617007833,26600929.17195,383.878,383.878,27927.318,892685.9502,31,192,12979.337,6.0,2015
AL,35178,344.634,328.945,23971.869,22852.579,10.156089101771748,243460.4375,147.886,135.421,8731.269,105062.0375,1,35,344.634,0.0,2015
