state,zip_code,total_rx,new_rx,total_qty,new_qty,avg_mme_per_unit,total_mme,medicaid_rx,medicaid_new_rx,medicaid_qty,medicaid_total_mme,distinct_prescribers,distinct_opioid_products,retail_rx,mail_order_rx,year
AK,99502,740.709,707.114,26941.068,23930.258,10.050401171920875,270768.5414,104.712,95.712,2111.66,11443.7434,19,75,739.709,1.0,2016
AK,99503,21178.804,20682.009,1317594.559,1268690.012,16.815148213017174,22155547.79425,3495.601,3460.432,179178.721,3187152.29335,143,297,21155.787,23.017,2016
AK,99504,4050.468,3957.344,126874.15,116992.99,7.009001599616628,889261.1203,1000.696,978.994,30425.396,180485.1284,55,120,4047.468,3.0,2016
AK,99505,203.727,203.727,3631.437,3631.437,7.282672947375929,26446.568,4.097,4.097,69.91,558.25,3,33,203.727,0.0,2016
AK,99506,13348.797,12398.204,842226.947,743532.901,12.11095715489616,10200174.469816,1496.73,1415.568,98776.853,1144082.5715,59,242,13317.797,31.0,2016
AK,99507,8650.652,8153.105,460608.449,410753.259,8.733654904688906,4022795.23975,860.286,815.642,34193.575,261695.3285,75,194,8616.652,34.0,2016
AK,99508,134231.472,130188.635,9652709.862,9275945.563,16.05386797459737,154963329.721642,16182.103,15808.73,977957.432,13386752.045918,777,435,133848.472,383.0,2016
AK,99515,7767.749,7493.768,529791.786,500945.276,13.933204293252293,7381697.187225,1218.58,1215.455,89090.723,1281181.2239,49,198,7750.749,17.0,2016
AK,99516,1307.986,1291.832,34011.418,33245.378,6.454441715455674,219524.715141,202.3,199.204,6969.079,39765.8555,11,81,1303.986,4.0,2016
AK,99517,390.315,315.422,32843.535,23599.717,5.045127350024899,165699.8167,6.197,6.197,523.08,1182.9,12,38,390.315,0.0,2016
AK,99518,969.021,941.962,25673.928,23276.828,8.679431429425213,222835.0976,80.619,79.429,2688.099,19430.36,18,85,969.021,0.0,2016
AK,99519,7.318,7.318,216.3,216.3,2.906957928802589,628.775,0.0,0.0,0.0,0.0,2,5,7.318,0.0,2016
AK,99521,15.204,15.204,1186.3,1186.3,2.665320407991233,3161.8696,6.609,6.609,541.56,1460.9732,1,11,15.204,0.0,2016
AK,99553,67.892,64.867,4027.18,3724.98,8.046980765697088,32406.64,4.01,4.01,111.22,729.15,1,19,67.892,0.0,2016
AK,99556,35.054,35.054,529.83,529.83,4.276937885736935,2266.05,15.05,15.05,255.8,1053.4,1,4,35.054,0.0,2016
AK,99557,6.261,6.261,421.58,421.58,33.98963423312301,14329.35,0.0,0.0,0.0,0.0,1,4,6.261,0.0,2016
AK,99559,2991.683,2763.345,121170.692,102867.515,9.314325320928265,1128623.24465,440.596,439.451,13974.709,160308.9475,38,150,2990.683,1.0,2016
AK,99567,1120.695,903.78,64011.869,45051.708,5.3909705182956,345086.0986,305.536,241.141,16454.54,92294.9956,11,49,1120.695,0.0,2016
AK,99573,61.897,61.897,1342.708,1342.708,4.393174390857879,5898.7504,2.079,2.079,51.52,257.6,4,18,61.897,0.0,2016
AK,99574,660.25,653.228,13125.79,12404.35,8.05880236541953,105778.1475,21.187,21.187,610.71,5761.4,6,47,660.25,0.0,2016
AK,99576,147.329,132.626,11751.758,9922.998,11.907003318141847,139928.2215,14.421,13.421,885.27,6953.64,13,35,147.329,0.0,2016
AK,99577,24307.193,23299.972,2281791.309,2186458.376,20.251600436617757,46209925.869615,2286.95,2188.368,148093.02,3117978.25565,69,316,24253.193,54.0,2016
AK,99581,33.318,14.07,1906.29,644.6,5.29912814944211,10101.675,0.0,0.0,0.0,0.0,3,7,33.318,0.0,2016
AK,99586,2.057,2.057,78.43,78.43,4.904373326533214,384.65,0.0,0.0,0.0,0.0,1,2,2.057,0.0,2016
AK,99587,37.043,36.012,1493.69,1462.76,6.662041655229666,9951.025,5.137,5.137,200.6,1309.9,3,19,37.043,0.0,2016
AK,99588,303.282,269.946,18025.65,13537.04,6.363591188112495,114707.8675,29.136,28.112,1360.07,13198.3725,7,60,302.282,1.0,2016
AK,99603,10781.391,10329.626,861659.421,814840.981,18.012826126450488,15520921.330691,1976.064,1940.704,143268.216,2676870.1264,47,213,10730.391,51.0,2016
AK,99604,127.518,123.418,7813.589,7385.019,13.348346387300381,104298.4925,36.405,34.29,2862.29,53092.825,2,40,127.518,0.0,2016
AK,99605,3.131,3.131,261.67,261.67,5.0,1308.35,0.0,0.0,0.0,0.0,1,3,3.131,0.0,2016
AK,99610,2.363,2.363,244.69,244.69,5.245208222649066,1283.45,0.0,0.0,0.0,0.0,1,2,2.363,0.0,2016
AK,99611,11138.407,10594.013,905705.24,843508.713,17.127228113033773,15512220.24865,2807.681,2728.003,217038.986,3596903.54,37,283,11113.407,25.0,2016
AK,99612,38.285,38.285,4350.21,4350.21,2.599821617806956,11309.77,6.198,6.198,146.84,764.04,1,13,38.285,0.0,2016
AK,99615,3542.702,3430.777,150438.629,142823.979,11.181156740999016,1682077.89075,552.783,547.783,19352.929,240419.5659,57,147,3538.702,4.0,2016
AK,99619,2.0,2.0,70.0,70.0,5.0,350.0,0.0,0.0,0.0,0.0,2,2,2.0,0.0,2016
AK,99623,66.152,56.87,1880.84,1460.18,6.046319729482572,11372.16,15.717,14.667,319.83,2335.2,4,14,66.152,0.0,2016
AK,99627,71.914,61.348,4620.61,3812.22,9.678733976682732,44721.655,21.985,17.61,1174.05,7045.725,2,18,71.914,0.0,2016
AK,99633,263.931,261.915,8393.489,8256.259,6.855184000360279,57538.9115,33.72,33.72,899.56,7971.225,2,49,263.931,0.0,2016
AK,99639,99.076,97.076,2979.06,2859.06,6.850406671903218,20407.7725,12.006,12.006,167.09,1315.525,2,27,96.076,3.0,2016
AK,99645,11731.989,11319.953,541966.555,506825.337,11.095380123489354,6013324.941943,2010.108,1997.085,76249.251,809797.829613,80,193,11691.989,40.0,2016
AK,99652,25.586,17.13,2999.0,1803.38,5.833611203734578,17495.0,1.0,1.0,10.0,1800.0,1,6,25.586,0.0,2016
AK,99653,37.146,37.146,3016.28,3016.28,6.540768761520813,19728.79,0.0,0.0,0.0,0.0,3,12,35.146,2.0,2016
AK,99654,41905.4,40402.168,3097600.021,2936104.917,19.4602166811265,60279967.600122,8089.9,7920.01,489539.593,9571194.93845,148,334,41746.4,159.0,2016
AK,99658,518.388,517.388,13678.806,13588.806,6.448314604359474,88205.2445,92.067,92.067,3225.53,25087.1395,3,45,518.388,0.0,2016
AK,99661,134.829,92.004,16571.639,10786.88,5.0,82858.195,54.12,34.406,6006.289,30031.445,1,7,134.829,0.0,2016
AK,99664,3050.791,2643.447,209411.018,172298.248,8.640438425737464,1809403.0067,495.211,397.752,35181.49,298598.148,16,97,3034.791,16.0,2016
AK,99669,20862.944,20215.586,1530581.398,1466561.308,17.570418850798028,26892956.2481,3697.862,3625.786,218134.804,4347378.1019,88,275,20824.944,38.0,2016
AK,99676,320.945,267.79,19816.959,14656.719,6.472179081563422,128258.9075,62.057,44.088,5139.25,29111.21,5,40,320.945,0.0,2016
AK,99678,2.051,2.051,37.36,37.36,8.977516059957173,335.4,0.0,0.0,0.0,0.0,1,2,2.051,0.0,2016
AK,99685,197.978,170.952,13680.019,11308.429,8.643930611499881,118249.135,20.058,19.058,990.02,6960.05,7,45,190.978,7.0,2016
AK,99686,3189.761,3012.418,244576.176,230546.836,17.58082475130366,4299850.8886,396.722,378.106,30342.58,401009.9751,8,123,3140.761,49.0,2016
AK,99687,1.153,1.153,4.61,4.61,7.5,34.575,0.0,0.0,0.0,0.0,1,1,1.153,0.0,2016
AK,99688,62.659,53.383,3857.81,2961.26,5.481576982795938,21146.8825,3.323,3.323,53.18,295.29,3,20,62.659,0.0,2016
AK,99689,32.508,19.566,5776.76,3150.78,5.0259661124921235,29033.8,4.001,4.001,200.09,1000.45,2,7,24.508,8.0,2016
AK,99693,13.022,6.022,750.7,330.68,5.0,3753.5,0.0,0.0,0.0,0.0,1,2,13.022,0.0,2016
AK,99701,29091.162,28119.553,1682390.059,1601702.322,13.6071146832838,22892474.4748296,3632.531,3574.175,194460.478,2662006.905454,221,286,29036.162,55.0,2016
AK,99702,1292.66,1286.885,31108.097,30904.827,6.027763180113525,187512.2417,113.666,113.666,2335.299,11076.9375,13,60,1292.66,0.0,2016
AK,99703,4820.437,4779.609,183253.187,180178.137,9.810417478638447,1797790.268761,689.75,689.75,17265.758,136155.78495,35,161,4819.437,1.0,2016
AK,99704,63.227,60.949,2755.33,2618.64,6.911469769501294,19043.38,0.0,0.0,0.0,0.0,2,15,63.227,0.0,2016
AK,99705,1239.448,1216.245,39019.738,37638.608,7.48287818846964,291979.9464,143.056,140.747,5506.809,42280.6175,14,69,1238.448,1.0,2016
AK,99708,1.351,1.351,40.54,40.54,9.0,364.86,0.0,0.0,0.0,0.0,1,1,1.351,0.0,2016
AK,99709,6374.002,6270.346,170186.079,162902.819,7.225583902641062,1229693.792876,1183.975,1180.938,25485.678,166973.7166,53,115,6364.002,10.0,2016
AK,99712,336.129,329.848,12166.698,11843.699,5.719899828203182,69592.2938,1.0,1.0,15.0,225.0,3,43,336.129,0.0,2016
AK,99716,152.437,146.875,11778.759,11538.909,9.116809758990739,107384.705,20.936,20.936,1641.58,12997.3,1,37,152.437,0.0,2016
AK,99723,122.809,122.809,5844.698,5844.698,8.530467356910485,49858.0055,2.415,2.415,289.77,2897.7,4,28,122.809,0.0,2016
AK,99734,373.944,336.718,24432.598,21652.209,11.627815736173451,284097.7475,55.686,50.686,3149.249,21764.21,1,43,373.944,0.0,2016
AK,99737,1105.901,1001.473,102030.086,90582.606,20.41396873565313,2082838.9857,174.62,148.584,15328.869,199883.5468,6,99,1090.901,15.0,2016
AK,99740,396.174,375.672,26759.718,24940.008,13.955231796538364,373438.0675,34.185,34.185,1498.039,22048.9925,4,70,396.174,0.0,2016
AK,99741,14.045,4.054,1212.3,213.34,4.5,5455.35,1.022,1.022,20.43,91.935,2,2,14.045,0.0,2016
AK,99743,81.68,81.68,2071.388,2071.388,5.413669481526397,11213.81,0.0,0.0,0.0,0.0,2,19,81.68,0.0,2016
AK,99752,19.094,19.094,612.74,612.74,7.139879883800633,4374.89,2.247,2.247,44.93,450.55,4,10,19.094,0.0,2016
AK,99755,4.0,1.0,240.0,60.0,5.0,1200.0,0.0,0.0,0.0,0.0,1,1,4.0,0.0,2016
AK,99760,44.11,33.795,3072.62,2316.8,4.968707487421159,15266.95,0.0,0.0,0.0,0.0,1,9,44.11,0.0,2016
AK,99762,326.923,308.173,17580.319,14763.339,9.429544429768312,165774.3991,8.961,5.014,441.51,2181.925,7,49,315.923,11.0,2016
AK,99775,7.71,6.615,220.11,187.25,5.614579074099314,1235.825,2.19,1.095,65.7,295.65,3,6,7.71,0.0,2016
AK,99780,1.142,1.142,34.25,34.25,5.0,171.25,0.0,0.0,0.0,0.0,1,1,1.142,0.0,2016
AK,99801,17797.451,17211.151,943310.479,902715.269,12.097049471502796,11411273.53145,2613.938,2581.836,134382.152,1401696.9607,127,235,17761.451,36.0,2016
AK,99820,13.446,13.446,655.23,655.23,4.96137997344444,3250.845,1.0,1.0,4.0,20.0,3,2,13.446,0.0,2016
AK,99821,507.506,481.279,26654.35,25284.31,14.318076786715864,381639.03,63.496,63.496,2112.95,13127.155,1,54,496.506,11.0,2016
AK,99826,636.488,613.993,68699.347,64924.377,14.773745990627829,1014946.7023,108.502,101.328,11453.56,175831.8825,2,66,632.488,4.0,2016
AK,99827,64.597,64.597,5677.37,5677.37,9.58853219008097,54437.645,5.812,5.812,453.36,6800.4,4,24,61.597,3.0,2016
AK,99829,170.287,126.847,12373.06,9035.41,9.715229700656103,120207.12,8.949,8.949,331.13,2253.875,2,26,170.287,0.0,2016
AK,99830,42.307,42.307,1217.15,1217.15,35.19831162962659,42841.625,1.041,1.041,31.24,156.2,1,12,42.307,0.0,2016
AK,99833,2876.826,2778.368,159490.215,153394.625,18.195493270543274,2902003.13375,233.915,221.677,10155.77,149956.519,9,122,2823.826,53.0,2016
AK,99835,2034.472,1866.509,126242.007,111897.737,12.0831900921854,1525406.1682,286.867,275.642,13444.539,152484.7755,41,151,1995.471,39.001,2016
AK,99840,101.317,99.317,8648.379,8528.379,11.182012259175968,96706.28,16.522,16.522,1565.58,8660.15,3,31,101.317,0.0,2016
AK,99901,13446.712,12332.055,831319.985,738239.339,12.077054402067574,10039896.684371,2405.777,2189.344,149492.699,1836482.0443,68,195,13440.712,6.0,2016
AK,99921,965.662,930.511,35359.768,32492.168,8.423620016398297,297857.2495,278.498,278.498,7059.76,41656.065,2,32,965.662,0.0,2016
AK,99922,9.223,9.223,199.03,199.03,5.0,995.15,2.37,2.37,50.35,251.75,1,5,9.223,0.0,2016
AK,99925,1513.053,1419.302,124605.439,112487.599,9.11217220221021,1135426.2175,332.498,314.743,27189.55,228761.275,9,62,1504.053,9.0,2016
AK,99926,835.512,744.472,67274.394,58461.325,10.581002202323814,711830.511074,159.64,141.904,11382.719,109702.128,5,70,835.512,0.0,2016
AK,99929,50.321,49.321,5526.96,5436.96,32.865074109456195,181643.95,2.057,2.057,30.69,355.65,4,14,43.321,7.0,2016
AL,35004,6081.441,5393.154,293036.92,229858.794,10.606263539761475,3108026.8004,35.452,33.246,1734.95,10834.0284,12,135,6057.441,24.0,2016
AL,35005,3721.425,3338.831,232571.437,199953.229,14.233382234723862,3310278.1597,32.256,32.256,1032.39,9269.87,5,109,3716.425,5.0,2016
AL,35007,55557.538,52023.174,3790589.622,3526947.547,17.339542886735895,65727091.316685,2287.721,2239.191,127725.713,1826264.61898,103,384,55466.538,91.0,2016
AL,35010,21665.984,18989.818,1094207.843,898374.123,8.310384137659668,9093287.50177,2282.583,2167.941,114183.913,565384.59514,55,193,21604.967,61.017,2016
AL,35016,7786.861,6324.975,462140.651,333607.654,6.724046107015156,3107455.04525,454.546,395.085,24059.58,190021.7118,19,110,7720.861,66.0,2016
AL,35019,287.411,287.411,4522.7,4522.7,4.9253189466469145,22275.74,30.587,30.587,414.63,2025.765,1,20,287.411,0.0,2016
AL,35020,9495.304,9096.193,733556.988,697611.059,15.28239300493856,11210506.182135,775.19,749.87,34291.432,401823.82,22,181,9491.304,4.0,2016
AL,35022,43821.449,40769.193,2770000.0,2506412.554,11.66390467796029,32309015.95795,2049.68,2026.84,63963.3,563797.7966,77,307,43770.449,51.0,2016
AL,35023,8094.392,6598.62,636542.617,499775.672,10.54643776397771,6713257.09431,101.163,101.163,7342.029,194557.565,15,198,8026.392,68.0,2016
AL,35031,4948.151,4890.82,446592.595,442790.375,12.212628969363005,5454069.6632,376.867,368.407,22230.919,241329.9601,3,68,4948.151,0.0,2016
AL,35033,1.348,1.348,80.87,80.87,5.0,404.35,0.0,0.0,0.0,0.0,1,1,1.348,0.0,2016
AL,35034,1.0,1.0,42.0,42.0,15.0,630.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,2016
AL,35035,274.141,274.141,3055.04,3055.04,8.227303079501414,25134.74,9.31,9.31,88.1,871.0,2,30,274.141,0.0,2016
AL,35040,12271.491,9234.405,808493.911,594510.71,12.858067295388697,10395669.11555,757.009,673.384,47722.808,734638.719,15,194,12254.491,17.0,2016
AL,35042,4829.931,4636.246,223336.457,208701.427,13.352441362719388,2982086.94625,772.904,753.417,31904.712,534255.65635,37,145,4813.931,16.0,2016
AL,35043,4156.511,3947.262,175047.672,159944.235,9.097280380643966,1592457.752163,245.848,245.848,8535.249,39997.9375,18,105,4156.511,0.0,2016
AL,35044,3417.505,2922.42,198615.226,153999.488,8.00496027932924,1589906.995,412.49,375.804,22559.16,163482.06,9,82,3394.505,23.0,2016
AL,35045,22839.706,21365.119,1388678.555,1241755.747,9.395437049937017,13047241.9461,524.816,464.588,17138.44,114273.7172,35,183,22816.706,23.0,2016
AL,35049,1205.152,945.198,79554.669,61280.509,8.606687559720726,684702.18,32.353,32.353,1695.45,15381.35,3,50,1183.152,22.0,2016
AL,35051,6417.257,5370.827,519269.666,414483.248,9.411022092613436,4886858.29875,231.791,160.804,12400.659,71302.7575,10,137,6406.257,11.0,2016
AL,35055,62540.656,56612.407,4905189.673,4283139.801,12.92415715599526,63395442.213817,1956.671,1885.334,134103.763,1987508.4697,74,333,62472.646,68.01,2016
AL,35056,293.553,283.787,12819.047,12510.658,21.39639237612593,274281.3595,0.0,0.0,0.0,0.0,1,65,293.553,0.0,2016
AL,35057,1147.133,1147.133,56937.091,56937.091,6.77041006889516,385487.4542,38.084,38.084,1645.2,9046.35,3,54,1143.133,4.0,2016
AL,35058,54724.227,47987.044,3406860.33,2808615.995,14.206145287442999,48398352.822006,4778.714,4422.645,240209.526,3878738.8138,74,339,54544.227,180.0,2016
AL,35062,1649.166,1384.217,136246.961,107912.093,9.68227499584376,1319180.54375,0.0,0.0,0.0,0.0,2,49,1645.166,4.0,2016
AL,35064,10890.683,10151.998,949429.535,893169.817,9.50391775520234,9023300.215,1455.852,1342.209,115741.228,1227085.1765,13,115,10867.683,23.0,2016
AL,35068,9400.372,8940.583,608392.135,568192.477,12.95857667440096,7883896.1295,186.776,185.699,7562.028,117486.1175,13,193,9384.372,16.0,2016
AL,35071,14732.242,13082.116,1070310.217,926089.157,8.522138234900172,9121331.6235,53.522,53.522,1852.709,19317.08,35,145,14687.242,45.0,2016
AL,35073,665.394,665.394,16069.29,16069.29,5.976089640550391,96031.5175,41.035,41.035,1008.14,6190.7875,2,27,665.394,0.0,2016
AL,35077,4100.429,3819.914,201027.364,185861.505,11.344954245880675,2280646.24675,861.627,804.367,60280.219,651022.0729,7,125,4100.429,0.0,2016
AL,35078,67.53,47.737,4203.419,3332.45,6.979810958650565,29339.07,0.0,0.0,0.0,0.0,2,12,64.53,3.0,2016
AL,35079,526.405,526.405,9596.396,9596.396,7.201377735975047,69107.2725,34.817,34.817,451.08,3322.485,2,54,526.405,0.0,2016
AL,35080,3848.334,3461.738,208833.386,174341.381,11.911426799515667,2487503.590634,223.638,208.722,7511.218,111566.22375,17,128,3835.334,13.0,2016
AL,35083,1064.404,1005.536,89767.077,84423.227,11.824483713555695,1061449.34,314.417,312.417,24181.469,326090.385,2,51,1064.404,0.0,2016
AL,35085,1851.314,1630.09,103634.539,87879.329,9.502616811370194,984799.31254,18.668,15.968,777.64,4175.4375,5,72,1850.314,1.0,2016
AL,35094,2248.528,1926.332,88005.185,58933.668,5.77632170024982,508346.25985,3.322,3.322,134.83,259.725,13,59,2248.528,0.0,2016
AL,35096,5294.141,4674.299,451239.532,396430.568,11.736598602502317,5296017.260665,210.07,166.864,16886.49,158541.01,13,124,5276.141,18.0,2016
AL,35097,1620.742,841.944,238174.156,111018.806,6.154728748151836,1465897.325,0.0,0.0,0.0,0.0,2,56,1602.742,18.0,2016
AL,35111,4825.042,3878.27,505173.602,431972.154,6.978990914295636,3525601.9785,99.216,99.216,4019.688,32643.6575,14,121,4790.025,35.017,2016
AL,35114,208.479,208.479,3166.737,3166.737,5.825322721779548,18447.265,33.144,33.144,453.879,2444.8375,1,32,208.479,0.0,2016
AL,35115,9079.788,8675.462,754658.817,717770.463,14.489918997792614,10934945.1293,38.686,38.686,1122.94,14411.5,7,142,9059.788,20.0,2016
AL,35116,26.982,26.982,676.7,676.7,5.329432835820896,3606.4272,0.0,0.0,0.0,0.0,1,11,26.982,0.0,2016
AL,35120,161.871,158.816,4476.4,4049.83,5.9352122017692786,26568.3839,4.343,4.343,69.49,521.175,4,23,161.871,0.0,2016
AL,35121,15856.46,13347.699,1146669.613,852438.735,8.10698195490596,9296029.86083,1669.469,1392.784,100844.724,726965.8231,17,164,15848.46,8.0,2016
AL,35124,25867.382,24780.262,2018980.119,1923228.769,14.817800981174496,29916845.58829,673.958,669.342,19193.957,103003.28924,40,289,25830.362,37.02,2016
AL,35125,34722.692,31878.128,2667762.263,2382773.167,14.942249854948939,39862370.28735,1681.01,1546.215,78155.49,756091.6332,28,301,34689.692,33.0,2016
AL,35126,9924.885,8289.992,684107.031,548517.835,9.685320548766587,6625795.8849,102.968,93.85,2168.09,14796.6475,20,163,9901.885,23.0,2016
AL,35127,1647.442,1632.631,35132.024,34112.244,10.897908019759978,382865.5661,45.997,45.997,828.699,8301.21,9,88,1647.442,0.0,2016
AL,35128,416.187,416.187,8724.36,8724.36,6.593130166568092,57520.8411,13.343,13.343,841.55,2007.3936,5,36,416.187,0.0,2016
AL,35131,57.228,57.228,965.51,965.51,4.147846733850504,4004.7875,0.0,0.0,0.0,0.0,1,9,57.228,0.0,2016
AL,35136,175.361,90.081,13856.26,6873.1,4.62994794410613,64153.7625,0.0,0.0,0.0,0.0,1,17,175.361,0.0,2016
AL,35146,5930.001,5033.382,492671.342,382716.713,8.868326433425876,4369170.28525,563.899,431.752,44914.836,487056.1675,8,97,5928.001,2.0,2016
AL,35147,387.079,382.931,6842.924,6696.504,8.042297780890157,55032.8325,17.649,17.649,291.72,2091.73,3,37,387.079,0.0,2016
AL,35148,5624.708,5574.64,436600.716,431049.756,14.467364238129193,6316461.585,380.571,380.571,25963.25,288794.725,7,98,5619.708,5.0,2016
AL,35150,30463.071,27250.368,1668691.932,1398047.688,8.585777183825924,14327017.1166,2644.884,2529.702,87020.482,689173.0399,49,202,30386.071,77.0,2016
AL,35160,16172.795,15912.151,1085036.172,1062412.665,23.499361901918235,25497657.6825,1209.289,1189.485,75216.448,1709500.1562,26,171,16168.795,4.0,2016
AL,35171,383.18,364.896,10126.979,9216.439,6.482406303005072,65647.1925,9.161,9.161,194.63,1459.725,2,15,383.18,0.0,2016
AL,35173,14768.445,14509.97,1014590.469,996608.49,24.39805740103005,24754036.5012,1301.473,1301.473,101990.296,2610490.4056,34,250,14757.445,11.0,2016
AL,35178,893.267,872.603,62782.19,61243.68,13.127346553218358,824163.5655,118.078,114.969,7187.85,102742.0525,1,86,893.267,0.0,2016
AL,35179,14.104,6.809,1245.73,447.49,5.192136337729685,6468.0,0.0,0.0,0.0,0.0,3,5,14.104,0.0,2016
AL,35180,6339.839,5330.056,553518.231,367332.713,7.740159405336732,4284319.3417,208.257,178.683,7177.168,41708.3217,10,108,6327.839,12.0,2016
AL,35184,271.486,268.014,3788.82,3550.49,4.978173125141865,18861.4019,0.0,0.0,0.0,0.0,1,23,269.486,2.0,2016
AL,35185,7.203,5.203,416.32,236.31,5.1439277478862415,2141.52,0.0,0.0,0.0,0.0,1,3,7.203,0.0,2016
AL,35188,153.216,153.216,1829.32,1829.32,6.904341503946822,12630.25,0.0,0.0,0.0,0.0,3,19,153.216,0.0,2016
AL,35201,181.37,181.37,8305.969,8305.969,7.931651773561881,65880.05375,15.648,15.648,415.39,2452.85,4,44,181.37,0.0,2016
